name,platform,year_of_release,genre,na_sales,eu_sales,jp_sales,other_sales,critic_score,user_score,rating,total_sales,rating_expanded,platform_group
MOTOGP 10/11,PS3,2011,Racing,0.04,0.1,0.0,0.03,68.0,61.0,E,0.17,Everyone,Playstation
NBA 09 THE INSIDE,PSP,2008,Sports,0.16,0.0,0.0,0.01,79.0,74.0,E,0.17,Everyone,Other
BATMAN BEGINS,GBA,2005,Action,0.12,0.05,0.0,0.0,61.0,69.0,E10+,0.16999999999999998,Everyone 10y+,Nintendo
MERCURY MELTDOWN REVOLUTION,Wii,2007,Action,0.16,0.0,0.0,0.01,77.0,74.0,E,0.17,Everyone,Nintendo
GLOVER,PS,1999,Platform,0.09,0.06,0.0,0.01,,,,0.16,Pending,Playstation
DRAGON BALL GT GAME BOY ADVANCE VIDEO VOLUME 1,GBA,2004,Misc,0.12,0.05,0.0,0.0,,,,0.16999999999999998,Pending,Nintendo
COUNTRY DANCE ALL STARS,X360,2012,Action,0.16,0.0,0.0,0.01,,52.0,E10+,0.17,Everyone 10y+,XBox
LET'S TAP,Wii,2008,Misc,0.08,0.06,0.01,0.02,70.0,66.0,E,0.16999999999999998,Everyone,Nintendo
MAHJONG FIGHT CLUB,PSP,2004,Misc,0.0,0.0,0.17,0.0,,,,0.17,Pending,Other
TUROK 3 SHADOW OF OBLIVION,N64,2000,Shooter,0.12,0.05,0.0,0.0,,,,0.16999999999999998,Pending,Nintendo
BOMBERMAN 64 THE SECOND ATTACK!,N64,1999,Adventure,0.05,0.01,0.11,0.0,,,,0.17,Pending,Nintendo
WORLD DRIVER CHAMPIONSHIP,N64,1999,Racing,0.14,0.03,0.0,0.0,,,,0.17,Pending,Nintendo
THE LORD OF THE RINGS ARAGORN'S QUEST,PS3,2010,Action,0.1,0.04,0.0,0.02,58.0,60.0,T,0.16,Teens,Playstation
SPAWN ARMAGEDDON,XB,2003,Action,0.13,0.04,0.0,0.01,57.0,92.0,M,0.18000000000000002,Mature,XBox
PROJECT X ZONE 2 BRAVE NEW WORLD,3DS,2015,Role-Playing,0.05,0.03,0.08,0.01,,,,0.17,Pending,Nintendo
CODENAME KIDS NEXT DOOR GAME BOY ADVANCE VIDEO VOLUME 1,GBA,2004,Misc,0.12,0.05,0.0,0.0,,,,0.16999999999999998,Pending,Nintendo
POKÉMON BEACH BLANK-OUT BLASTOISE / GO WEST YOUNG MEOWTH GAME BOY ADVANCE VIDEO,GBA,2004,Misc,0.12,0.05,0.0,0.0,,,,0.16999999999999998,Pending,Nintendo
MAJOR LEAGUE BASEBALL 2K9,PS2,2009,Sports,0.08,0.06,0.0,0.02,,54.0,E,0.16,Everyone,Playstation
GUNDAM ASSAULT SURVIVE,PSP,2010,Action,0.0,0.0,0.17,0.0,,,,0.17,Pending,Other
BEE MOVIE GAME,X360,2007,Action,0.16,0.0,0.0,0.01,71.0,58.0,E,0.17,Everyone,XBox
LUXOR 3,Wii,2008,Puzzle,0.16,0.0,0.0,0.01,,,E,0.17,Everyone,Nintendo
DISNEY TH!NK FAST THE ULTIMATE TRIVIA SHOWDOWN,PS2,2008,Misc,0.08,0.06,0.0,0.02,,,,0.16,Pending,Playstation
JIKKYOU POWERFUL PRO YAKYUU 2013,PSP,2013,Sports,0.0,0.0,0.17,0.0,,,,0.17,Pending,Other
FATE/STAY NIGHT [RÉALTA NUA],PS2,2007,Adventure,0.0,0.0,0.17,0.0,,,,0.17,Pending,Playstation
DISNEY'S HOME ON THE RANGE,GBA,2004,Action,0.12,0.04,0.0,0.0,65.0,,E,0.16,Everyone,Nintendo
THE RISE OF THE ARGONAUTS,X360,2008,Role-Playing,0.03,0.12,0.0,0.01,,,,0.16,Pending,XBox
CONCEPTION II CHILDREN OF THE SEVEN STARS,PSV,2013,Role-Playing,0.1,0.0,0.04,0.03,62.0,76.0,M,0.17,Mature,Playstation
DEUS EX MANKIND DIVIDED,XOne,2016,Role-Playing,0.09,0.06,0.0,0.01,83.0,72.0,M,0.16,Mature,XBox
SPACE GRIFFON VF-9,PS,1995,Role-Playing,0.02,0.02,0.12,0.01,,,,0.16999999999999998,Pending,Playstation
PROFESSOR HEINZ WOLFF'S GRAVITY,Wii,2008,Puzzle,0.04,0.12,0.0,0.02,63.0,77.0,E,0.18,Everyone,Nintendo
HACK//GU VOL1//REBIRTH,PS2,2006,Role-Playing,0.0,0.0,0.17,0.0,,,,0.17,Pending,Playstation
TRANSFORMERS DARK OF THE MOON,Wii,2011,Action,0.09,0.06,0.0,0.02,,,,0.16999999999999998,Pending,Nintendo
FACEBREAKER,PS3,2008,Fighting,0.13,0.02,0.0,0.02,53.0,38.0,T,0.16999999999999998,Teens,Playstation
STAR WARS BATTLEFRONT II,PC,2005,Shooter,0.02,0.13,0.0,0.02,78.0,88.0,T,0.16999999999999998,Teens,PC
MICHAEL JACKSON THE EXPERIENCE 3D,3DS,2011,Misc,0.13,0.03,0.0,0.01,,,,0.17,Pending,Nintendo
GYAKUTEN SAIBAN 3,GBA,2004,Adventure,0.0,0.0,0.16,0.0,,,,0.16,Pending,Nintendo
DIGIMON STORY CYBER SLEUTH,PSV,2015,Role-Playing,0.0,0.0,0.17,0.0,,88.0,T,0.17,Teens,Playstation
GALLOP RACER 2001,PS2,2001,Sports,0.05,0.04,0.06,0.01,71.0,91.0,E,0.16,Everyone,Playstation
HELLBOY THE SCIENCE OF EVIL,PS3,2008,Action,0.13,0.02,0.0,0.02,47.0,61.0,T,0.16999999999999998,Teens,Playstation
NIGHTMARE CREATURES II,PS,2000,Action,0.09,0.06,0.0,0.01,,,,0.16,Pending,Playstation
MOTOGP 09/10,X360,2010,Racing,0.07,0.09,0.0,0.02,69.0,57.0,E,0.18,Everyone,XBox
BRATZ KIDZ,Wii,2008,Misc,0.16,0.0,0.0,0.01,,,E,0.17,Everyone,Nintendo
N3 II NINETY-NINE NIGHTS,X360,2010,Action,0.06,0.06,0.04,0.01,,,,0.17,Pending,XBox
CATWOMAN,PS2,2004,Action,0.08,0.06,0.0,0.02,46.0,69.0,T,0.16,Teens,Playstation
GARFIELD LASAGNA WORLD TOUR,PS2,2007,Action,0.08,0.06,0.0,0.02,,,E,0.16,Everyone,Playstation
TEENAGE MUTANT NINJA TURTLES GAME BOY ADVANCE VIDEO VOLUME 1,GBA,2004,Misc,0.12,0.04,0.0,0.0,,,,0.16,Pending,Nintendo
BOMBERMAN B-DAMAN,SNES,1996,Shooter,0.0,0.0,0.17,0.0,,,,0.17,Pending,Nintendo
MONSTERS VS ALIENS,X360,2009,Action,0.12,0.03,0.0,0.01,63.0,66.0,E10+,0.16,Everyone 10y+,XBox
BEAT DOWN FISTS OF VENGEANCE,PS2,2005,Action,0.04,0.03,0.09,0.01,48.0,81.0,M,0.17,Mature,Playstation
WORLD DESTRUCTION LEAGUE THUNDER TANKS,PS,2000,Action,0.09,0.06,0.0,0.01,35.0,12.0,T,0.16,Teens,Playstation
TERMINATOR 3 THE REDEMPTION,PS2,2004,Shooter,0.08,0.06,0.0,0.02,68.0,80.0,T,0.16,Teens,Playstation
RELOADED,PS,1996,Action,0.09,0.06,0.0,0.01,,,,0.16,Pending,Playstation
ANARCHY REIGNS,X360,2012,Action,0.12,0.02,0.02,0.01,73.0,79.0,M,0.16999999999999998,Mature,XBox
SSX ON TOUR,GC,2005,Sports,0.13,0.03,0.0,0.0,80.0,75.0,E,0.16,Everyone,Nintendo
BLADESTORM NIGHTMARE,PS4,2015,Action,0.08,0.04,0.03,0.02,58.0,65.0,T,0.16999999999999998,Teens,Playstation
FAIRYTALE FIGHTS,X360,2009,Action,0.14,0.02,0.0,0.01,51.0,62.0,M,0.17,Mature,XBox
LEGO MARVEL SUPER HEROES,PC,2013,Action,0.04,0.12,0.0,0.01,78.0,81.0,E10+,0.17,Everyone 10y+,PC
HOT WHEELS BEAT THAT!,X360,2007,Racing,0.15,0.0,0.0,0.01,,,,0.16,Pending,XBox
ASHES CRICKET 2009,PS3,2009,Sports,0.0,0.15,0.0,0.01,,,,0.16,Pending,Playstation
JAMES BOND 007 EVERYTHING OR NOTHING,GBA,2003,Shooter,0.12,0.04,0.0,0.0,73.0,83.0,T,0.16,Teens,Nintendo
NARUTO SHIPPUDEN ULTIMATE NINJA 5,PS2,2007,Fighting,0.0,0.0,0.17,0.0,,,,0.17,Pending,Playstation
SHREK EXTRA LARGE,GC,2002,Platform,0.13,0.03,0.0,0.0,36.0,56.0,T,0.16,Teens,Nintendo
FINAL FANTASY V,PS,1998,Role-Playing,0.0,0.0,0.16,0.01,,,,0.17,Pending,Playstation
WORLD TOUR SOCCER 2006,PS2,2004,Sports,0.08,0.06,0.0,0.02,56.0,60.0,E,0.16,Everyone,Playstation
GUNVALKYRIE,XB,2002,Shooter,0.13,0.04,0.0,0.01,73.0,73.0,T,0.18000000000000002,Teens,XBox
CAMP ROCK THE FINAL JAM,DS,2010,Misc,0.14,0.02,0.0,0.01,,,,0.17,Pending,Nintendo
NICKTOONS RACING,PS,2001,Racing,0.09,0.06,0.0,0.01,,,,0.16,Pending,Playstation
JILLIAN MICHAELS FITNESS ULTIMATUM 2011,Wii,2010,Sports,0.16,0.0,0.0,0.01,,,E,0.17,Everyone,Nintendo
VR GOLF '97,PS,1996,Sports,0.09,0.06,0.0,0.01,,,,0.16,Pending,Playstation
STATE OF EMERGENCY,XB,2003,Action,0.13,0.04,0.0,0.01,67.0,63.0,M,0.18000000000000002,Mature,XBox
OFF-WORLD INTERCEPTOR EXTREME,PS,1995,Racing,0.09,0.06,0.0,0.01,,,,0.16,Pending,Playstation
SUMIKKO GURASHI KOKO GA OCHITSUKUNDESU,3DS,2014,Action,0.0,0.0,0.17,0.0,,,,0.17,Pending,Nintendo
DISNEY GOLF,PS2,2002,Sports,0.07,0.06,0.02,0.02,72.0,83.0,E,0.17,Everyone,Playstation
THE NAKED BROTHERS BAND THE VIDEO GAME,PS2,2008,Misc,0.08,0.06,0.0,0.02,,,,0.16,Pending,Playstation
FUZION FRENZY 2,X360,2007,Misc,0.14,0.01,0.0,0.01,49.0,52.0,E10+,0.16000000000000003,Everyone 10y+,XBox
DEMON GAZE,PSV,2013,Role-Playing,0.04,0.02,0.08,0.02,70.0,74.0,T,0.15999999999999998,Teens,Playstation
CLOCK TOWER II THE STRUGGLE WITHIN,PS,1998,Adventure,0.02,0.01,0.12,0.01,49.0,57.0,M,0.16,Mature,Playstation
BATMAN BEYOND RETURN OF THE JOKER,PS,2000,Action,0.09,0.06,0.0,0.01,,43.0,,0.16,Pending,Playstation
MY FRENCH COACH,DS,2007,Misc,0.14,0.01,0.0,0.01,,,E,0.16000000000000003,Everyone,Nintendo
BACKYARD NFL FOOTBALL '10,Wii,2009,Sports,0.16,0.0,0.0,0.01,,,,0.17,Pending,Nintendo
CSI FATAL CONSPIRACY,X360,2010,Adventure,0.11,0.04,0.0,0.01,42.0,48.0,M,0.16,Mature,XBox
MEGA MAN NETWORK TRANSMISSION,GC,2003,Platform,0.13,0.03,0.0,0.0,65.0,76.0,E,0.16,Everyone,Nintendo
DENSETSU NO STAFI 4,DS,2006,Platform,0.0,0.0,0.17,0.0,,,,0.17,Pending,Nintendo
SHIN MEGAMI TENSEI DEVIL SUMMONER 2 - RAIDOU KUZUNOHA VS KING ABADDON (JP SALES),PS2,2008,Role-Playing,0.0,0.0,0.17,0.0,,,,0.17,Pending,Playstation
FAIRYTALE FIGHTS,PS3,2009,Action,0.11,0.03,0.0,0.02,53.0,60.0,M,0.16,Mature,Playstation
HOW TO TRAIN YOUR DRAGON 2,X360,2014,Adventure,0.05,0.1,0.0,0.01,,29.0,E10+,0.16000000000000003,Everyone 10y+,XBox
TOKIMEKI MEMORIAL PRIVATE COLLECTION,PS,1996,Misc,0.0,0.0,0.16,0.01,,,,0.17,Pending,Playstation
MAGICAL STARSIGN (US SALES),DS,2006,Role-Playing,0.14,0.02,0.0,0.0,,,,0.16,Pending,Nintendo
RC REVENGE PRO,PS2,2000,Racing,0.08,0.06,0.0,0.02,49.0,76.0,E,0.16,Everyone,Playstation
G-FORCE,X360,2009,Action,0.11,0.05,0.0,0.01,68.0,70.0,E10+,0.17,Everyone 10y+,XBox
SURF'S UP,Wii,2007,Sports,0.15,0.0,0.0,0.01,64.0,,E10+,0.16,Everyone 10y+,Nintendo
BUZZ! BRAIN OF THE UK,PS3,2009,Misc,0.0,0.15,0.0,0.01,,,,0.16,Pending,Playstation
BACKYARD WRESTLING DON'T TRY THIS AT HOME,XB,2003,Fighting,0.13,0.04,0.0,0.01,50.0,50.0,M,0.18000000000000002,Mature,XBox
GAUNTLET DARK LEGACY,XB,2002,Action,0.13,0.04,0.0,0.01,54.0,89.0,T,0.18000000000000002,Teens,XBox
FAR EAST OF EDEN II MANJI MARU,PS2,2003,Role-Playing,0.0,0.0,0.17,0.0,,,,0.17,Pending,Playstation
TIME AND ETERNITY,PS3,2012,Role-Playing,0.06,0.03,0.06,0.02,42.0,50.0,T,0.16999999999999998,Teens,Playstation
LOST KINGDOMS,GC,2002,Role-Playing,0.1,0.02,0.04,0.0,72.0,80.0,T,0.16,Teens,Nintendo
BRUNSWICK COSMIC BOWLING,Wii,2010,Sports,0.16,0.0,0.0,0.01,,,E,0.17,Everyone,Nintendo
PURSUIT FORCE EXTREME JUSTICE,PSP,2007,Action,0.07,0.06,0.0,0.03,73.0,76.0,T,0.16,Teens,Other
DISNEY SING IT FAMILY HITS,PS3,2010,Misc,0.11,0.03,0.0,0.02,72.0,,E,0.16,Everyone,Playstation
MATCHBOX CROSS TOWN HEROES,GBA,2002,Racing,0.12,0.04,0.0,0.0,,,,0.16,Pending,Nintendo
THE CURSED CRUSADE,PS3,2011,Action,0.07,0.06,0.01,0.03,45.0,50.0,M,0.17,Mature,Playstation
RIDGE RACER UNBOUNDED,PS3,2012,Racing,0.05,0.09,0.0,0.03,72.0,60.0,T,0.17,Teens,Playstation
WOLFENSTEIN 3D,GBA,2002,Shooter,0.12,0.04,0.0,0.0,57.0,60.0,M,0.16,Mature,Nintendo
NOBUNAGA NO YABOU TENSHOKI,SNES,1996,Strategy,0.0,0.0,0.17,0.0,,,,0.17,Pending,Nintendo
NHL 07,PSP,2006,Sports,0.13,0.02,0.0,0.02,76.0,66.0,E10+,0.16999999999999998,Everyone 10y+,Other
I'M A CELEBRITY GET ME OUT OF HERE!,Wii,2009,Misc,0.0,0.16,0.0,0.01,,,,0.17,Pending,Nintendo
DEMENTIUM THE WARD,DS,2007,Shooter,0.15,0.01,0.0,0.01,72.0,79.0,M,0.17,Mature,Nintendo
MOBILE SUIT GUNDAM EXTREME VS FORCE,PSV,2015,Action,0.0,0.0,0.17,0.0,57.0,73.0,E10+,0.17,Everyone 10y+,Playstation
DRAGON QUEST X,3DS,2014,Role-Playing,0.0,0.0,0.17,0.0,,,,0.17,Pending,Nintendo
LEARNING TO SPELL,DS,2010,Misc,0.16,0.0,0.0,0.01,,,E,0.17,Everyone,Nintendo
TRON EVOLUTION,DS,2010,Action,0.11,0.04,0.0,0.01,58.0,,E10+,0.16,Everyone 10y+,Nintendo
SUDOKU GRIDMASTER,DS,2006,Puzzle,0.13,0.02,0.0,0.01,62.0,,E,0.16,Everyone,Nintendo
NASCAR '14,X360,2014,Racing,0.15,0.0,0.0,0.02,65.0,51.0,E,0.16999999999999998,Everyone,XBox
SUPER POWER LEAGUE,SNES,1993,Sports,0.0,0.0,0.17,0.0,,,,0.17,Pending,Nintendo
BAKUGAN BATTLE BRAWLERS DEFENDERS OF THE CORE,PS3,2010,Action,0.14,0.01,0.0,0.02,50.0,,E10+,0.17,Everyone 10y+,Playstation
GREEN LANTERN RISE OF THE MANHUNTERS,PS3,2011,Action,0.09,0.05,0.0,0.02,61.0,67.0,T,0.16,Teens,Playstation
STREET FIGHTER ALPHA 2,SNES,1996,Fighting,0.0,0.0,0.17,0.0,,,,0.17,Pending,Nintendo
25 TO LIFE,XB,2006,Shooter,0.12,0.04,0.0,0.01,41.0,72.0,M,0.17,Mature,XBox
SQUEEBALLS PARTY,DS,2009,Puzzle,0.15,0.0,0.0,0.01,,,E10+,0.16,Everyone 10y+,Nintendo
NAVAL ASSAULT THE KILLING TIDE,X360,2010,Simulation,0.08,0.07,0.0,0.02,40.0,42.0,T,0.17,Teens,XBox
NASCAR '15,X360,2015,Sports,0.15,0.0,0.0,0.02,,38.0,E,0.16999999999999998,Everyone,XBox
NCAA BASKETBALL 09,PS3,2008,Sports,0.15,0.0,0.0,0.01,68.0,,E,0.16,Everyone,Playstation
SEGA SUPERSTARS,PS2,2004,Misc,0.08,0.06,0.0,0.02,72.0,70.0,T,0.16,Teens,Playstation
MLB 11 THE SHOW,PSP,2011,Sports,0.15,0.0,0.0,0.02,77.0,60.0,E,0.16999999999999998,Everyone,Other
BOMBERMAN LAND,Wii,2007,Misc,0.11,0.01,0.03,0.01,57.0,80.0,E,0.16000000000000003,Everyone,Nintendo
RINGLING BROS AND BARNUM & BAILEY CIRCUS FRIENDS,DS,2009,Action,0.15,0.0,0.0,0.01,,,,0.16,Pending,Nintendo
MIDWAY ARCADE TREASURES,GC,2003,Misc,0.13,0.03,0.0,0.0,72.0,82.0,T,0.16,Teens,Nintendo
LEISURE SUIT LARRY MAGNA CUM LAUDE,XB,2004,Adventure,0.12,0.04,0.0,0.01,62.0,64.0,M,0.17,Mature,XBox
MOUSETRAP / OPERATION / SIMON,GBA,2005,Misc,0.12,0.04,0.0,0.0,,,,0.16,Pending,Nintendo
PAC-MAN WORLD 3,DS,2005,Platform,0.15,0.0,0.0,0.01,44.0,,E,0.16,Everyone,Nintendo
SHAWN JOHNSON GYMNASTICS,Wii,2010,Sports,0.16,0.0,0.0,0.01,,,E,0.17,Everyone,Nintendo
NBA 09 THE INSIDE,PS2,2008,Sports,0.08,0.06,0.0,0.02,,,E,0.16,Everyone,Playstation
ONE PIECE PIRATE WARRIORS 3,PSV,2015,Action,0.0,0.03,0.13,0.01,76.0,63.0,T,0.17,Teens,Playstation
JIKKYOU POWERFUL PRO YAKYUU 2014,PS3,2014,Sports,0.0,0.0,0.17,0.0,,,,0.17,Pending,Playstation
RESIDENT EVIL,SAT,1997,Action,0.0,0.0,0.17,0.0,,,,0.17,Pending,Other
TOEIC TEST TRAINING DS,DS,2007,Misc,0.0,0.0,0.17,0.0,,,,0.17,Pending,Nintendo
ITOI SHIGESATO NO BASS TSURI NO 1,SNES,1997,Sports,0.0,0.0,0.17,0.0,,,,0.17,Pending,Nintendo
ZHUZHU PUPPIES,DS,2011,Simulation,0.12,0.03,0.0,0.01,,,E,0.16,Everyone,Nintendo
CUBIVORE SURVIVAL OF THE FITTEST,GC,2002,Adventure,0.01,0.0,0.15,0.0,71.0,85.0,E,0.16,Everyone,Nintendo
7TH DRAGON III CODE VFD,3DS,2015,Role-Playing,0.04,0.0,0.12,0.0,77.0,82.0,T,0.16,Teens,Nintendo
FLATOUT,XB,2004,Racing,0.12,0.04,0.0,0.01,71.0,82.0,T,0.17,Teens,XBox
CHAOTIC SHADOW WARRIORS,PS3,2009,Action,0.15,0.0,0.0,0.02,,,E10+,0.16999999999999998,Everyone 10y+,Playstation
MR DO!'S CASTLE,2600,1983,Action,0.15,0.01,0.0,0.0,,,,0.16,Pending,Other
DEATH TRAP,2600,1982,Action,0.15,0.01,0.0,0.0,,,,0.16,Pending,Other
ARMOR AMBUSH,2600,1981,Action,0.15,0.01,0.0,0.0,,,,0.16,Pending,Other
PARODIUS,SAT,1995,Shooter,0.0,0.0,0.16,0.0,,,,0.16,Pending,Other
EASY PIANO,DS,2009,Misc,0.04,0.11,0.0,0.02,52.0,,E,0.16999999999999998,Everyone,Nintendo
BLOOD BOWL,X360,2009,Sports,0.13,0.02,0.0,0.01,61.0,51.0,T,0.16,Teens,XBox
TAZ WANTED,PS2,2002,Platform,0.08,0.06,0.0,0.02,65.0,87.0,E,0.16,Everyone,Playstation
FAR CRY PRIMAL,PC,2016,Action,0.04,0.11,0.0,0.01,74.0,48.0,M,0.16,Mature,PC
SID MEIER'S CIVILIZATION IV,PC,2005,Strategy,0.02,0.12,0.0,0.03,94.0,83.0,E10+,0.16999999999999998,Everyone 10y+,PC
ZOO KEEPER,DS,2004,Puzzle,0.1,0.01,0.05,0.01,74.0,75.0,E,0.17000000000000004,Everyone,Nintendo
PHANTASY STAR ONLINE 2,PSV,2013,Role-Playing,0.0,0.0,0.16,0.0,,,,0.16,Pending,Playstation
VEHICULAR COMBAT LEAGUE PRESENTS MOTOR MAYHEM,PS2,2001,Racing,0.08,0.06,0.0,0.02,,,,0.16,Pending,Playstation
CHUCK E CHEESE'S PARTY GAMES,Wii,2010,Misc,0.15,0.0,0.0,0.01,,,E,0.16,Everyone,Nintendo
PURSUIT FORCE,PSP,2005,Racing,0.14,0.01,0.0,0.01,75.0,78.0,T,0.16000000000000003,Teens,Other
POPOLOCROIS HAJIMARI NO BOUKEN,PS2,2002,Role-Playing,0.0,0.0,0.16,0.0,,,,0.16,Pending,Playstation
STAR WARS SUPER BOMBAD RACING,PS2,2001,Racing,0.08,0.06,0.0,0.02,71.0,49.0,E,0.16,Everyone,Playstation
TRANSFORMERS ANIMATED THE GAME,DS,2008,Action,0.15,0.0,0.0,0.01,69.0,,E,0.16,Everyone,Nintendo
HAMSTER HEROES,Wii,2008,Puzzle,0.16,0.0,0.0,0.0,,,,0.16,Pending,Nintendo
HOT WHEELS VELOCITY X,GBA,2002,Racing,0.12,0.04,0.0,0.0,,,,0.16,Pending,Nintendo
DRIVER SAN FRANCISCO,Wii,2011,Racing,0.06,0.09,0.0,0.02,64.0,62.0,T,0.16999999999999998,Teens,Nintendo
ALIEN RESURRECTION,PS,2000,Shooter,0.09,0.06,0.0,0.01,61.0,75.0,M,0.16,Mature,Playstation
WORLD TOUR SOCCER 2005,PS2,2004,Sports,0.08,0.06,0.0,0.02,68.0,90.0,E,0.16,Everyone,Playstation
DISNEY FRIENDS,DS,2007,Simulation,0.12,0.03,0.0,0.01,,73.0,E,0.16,Everyone,Nintendo
ESPN COLLEGE HOOPS,PS2,2003,Sports,0.08,0.06,0.0,0.02,83.0,85.0,E,0.16,Everyone,Playstation
DENGEKI BUNKO FIGHTING CLIMAX,PS3,2014,Fighting,0.05,0.0,0.09,0.01,66.0,82.0,T,0.15000000000000002,Teens,Playstation
F1 CHAMPIONSHIP SEASON 2000,PS2,2000,Racing,0.06,0.05,0.03,0.02,71.0,,E,0.16,Everyone,Playstation
LEISURE SUIT LARRY BOX OFFICE BUST,X360,2009,Adventure,0.14,0.01,0.0,0.01,25.0,25.0,M,0.16000000000000003,Mature,XBox
PEN 1 GRAND PRIX PENGUIN NO MONDAI SPECIAL,DS,2009,Fighting,0.0,0.0,0.16,0.0,,,,0.16,Pending,Nintendo
ROBOTECH BATTLECRY,GC,2002,Shooter,0.13,0.03,0.0,0.0,74.0,84.0,T,0.16,Teens,Nintendo
ZAPPER ONE WICKED CRICKET!,PS2,2002,Platform,0.08,0.06,0.0,0.02,,,,0.16,Pending,Playstation
BOMBERMAN LAND,PS,2000,Misc,0.0,0.0,0.15,0.01,,,,0.16,Pending,Playstation
CLASH OF THE TITANS,X360,2010,Action,0.08,0.06,0.0,0.02,42.0,41.0,T,0.16,Teens,XBox
PRO EVOLUTION SOCCER 2014,PSP,2013,Action,0.0,0.02,0.14,0.0,,,E,0.16,Everyone,Other
PAWS & CLAWS PET RESORT,GBA,2006,Simulation,0.12,0.04,0.0,0.0,,,,0.16,Pending,Nintendo
KYA DARK LINEAGE,PS2,2003,Adventure,0.08,0.06,0.0,0.02,69.0,89.0,T,0.16,Teens,Playstation
MIRROR'S EDGE CATALYST,XOne,2016,Platform,0.09,0.06,0.0,0.01,72.0,44.0,T,0.16,Teens,XBox
CURIOUS GEORGE,GBA,2006,Action,0.12,0.04,0.0,0.0,65.0,,E,0.16,Everyone,Nintendo
STRONGHOLD 3,PC,2011,Strategy,0.06,0.1,0.0,0.0,47.0,30.0,T,0.16,Teens,PC
LETHAL SKIES II,PS2,2003,Simulation,0.08,0.06,0.0,0.02,73.0,,T,0.16,Teens,Playstation
F1 2011,3DS,2011,Racing,0.07,0.08,0.0,0.02,59.0,68.0,E,0.17,Everyone,Nintendo
KAMAITACHI NO YORU × 3,PS2,2006,Adventure,0.0,0.0,0.16,0.0,,,,0.16,Pending,Playstation
GUILTY GEAR JUDGMENT,PSP,2006,Fighting,0.13,0.0,0.02,0.01,77.0,66.0,T,0.16,Teens,Other
TOM AND JERRY INFURNAL ESCAPE,GBA,2003,Action,0.12,0.04,0.0,0.0,,,,0.16,Pending,Nintendo
NCAA FOOTBALL 09 ALL-PLAY,Wii,2008,Sports,0.15,0.0,0.0,0.01,49.0,58.0,E,0.16,Everyone,Nintendo
THE LEGEND OF HEROES VII THE TRAIL OF ZERO,PSP,2010,Role-Playing,0.0,0.0,0.16,0.0,,,,0.16,Pending,Other
DOCTOR LAUTREC AND THE FORGOTTEN KNIGHTS,3DS,2011,Adventure,0.07,0.05,0.03,0.01,53.0,61.0,E10+,0.16000000000000003,Everyone 10y+,Nintendo
KING'S FIELD,PS,1995,Role-Playing,0.09,0.06,0.0,0.01,,,,0.16,Pending,Playstation
LET'S RIDE SUNSHINE STABLES,GBA,2005,Sports,0.12,0.04,0.0,0.0,,,,0.16,Pending,Nintendo
WORLD STADIUM 4,PS,2000,Sports,0.0,0.0,0.15,0.01,,,,0.16,Pending,Playstation
DISNEY'S AMERICAN DRAGON JAKE LONG ATTACK OF THE DARK DRAGON,DS,2006,Action,0.15,0.0,0.0,0.01,,,E,0.16,Everyone,Nintendo
MIDWAY ARCADE TREASURES 2,GC,2004,Misc,0.13,0.03,0.0,0.0,74.0,,M,0.16,Mature,Nintendo
HOT WHEELS WORLD RACE,GC,2003,Racing,0.13,0.03,0.0,0.0,59.0,70.0,E,0.16,Everyone,Nintendo
SAN GOKU SHI TAISEN DS,DS,2007,Strategy,0.0,0.0,0.16,0.0,,,,0.16,Pending,Nintendo
MONSTER JAM,Wii,2007,Racing,0.15,0.0,0.0,0.01,,78.0,E,0.16,Everyone,Nintendo
KAWA NO NUSHI TSURI,PS,1998,Sports,0.0,0.0,0.15,0.01,,,,0.16,Pending,Playstation
CASTLEVANIA JUDGMENT,Wii,2008,Fighting,0.12,0.02,0.01,0.01,49.0,59.0,T,0.16,Teens,Nintendo
MAGIC THE GATHERING - BATTLEGROUNDS,XB,2003,Strategy,0.12,0.03,0.0,0.01,,,,0.16,Pending,XBox
N2O NITROUS OXIDE,PS,1998,Racing,0.09,0.06,0.0,0.01,,,,0.16,Pending,Playstation
DANCING WITH THE STARS,PS2,2007,Misc,0.08,0.06,0.0,0.02,,,E10+,0.16,Everyone 10y+,Playstation
APACHE AIR ASSAULT,X360,2010,Simulation,0.12,0.03,0.0,0.01,70.0,64.0,T,0.16,Teens,XBox
ALIENS INFESTATION,DS,2011,Action,0.09,0.05,0.0,0.02,76.0,82.0,T,0.16,Teens,Nintendo
RETURN TO POPOLOCROIS A STORY OF SEASONS FAIRYTALE,3DS,2015,Simulation,0.05,0.0,0.1,0.01,72.0,68.0,E10+,0.16000000000000003,Everyone 10y+,Nintendo
ANGRY BIRDS TRILOGY,PS3,2012,Action,0.12,0.02,0.0,0.03,66.0,37.0,E,0.16999999999999998,Everyone,Playstation
OTOGIRISOU,SNES,1992,Adventure,0.0,0.0,0.16,0.0,,,,0.16,Pending,Nintendo
SD GUNDAM G GENERATION 3D,3DS,2011,Role-Playing,0.0,0.0,0.16,0.0,,,,0.16,Pending,Nintendo
CRASH TAG TEAM RACING,GC,2005,Racing,0.12,0.03,0.0,0.0,66.0,73.0,E10+,0.15,Everyone 10y+,Nintendo
